,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.43471670150756836,0.16000103950500488,-0.307932049036026,0.9999946355819702,0.4465213418006897,0.13637524843215942,-0.29344162344932556,0.9999891519546509,0.45341116189956665,0.13643211126327515,-0.29354676604270935,0.9999884366989136,0.4592342972755432,0.13689208030700684,-0.2937861979007721,0.9999890327453613,0.42755842208862305,0.13760042190551758,-0.281198650598526,0.9999841451644897,0.42268019914627075,0.13814616203308105,-0.28112226724624634,0.9999819993972778,0.4180273413658142,0.13868999481201172,-0.28135156631469727,0.9999794960021973,0.47054243087768555,0.15439486503601074,-0.1871337890625,0.999992847442627,0.4184897840023041,0.15781527757644653,-0.13360868394374847,0.9999856948852539,0.4486910402774811,0.19156131148338318,-0.2686634063720703,0.999998927116394,0.4258876442909241,0.19089838862419128,-0.25359687209129333,0.9999977350234985,0.5154218673706055,0.31625741720199585,-0.17795202136039734,0.9999762773513794,0.39942997694015503,0.35992419719696045,-0.011947961524128914,0.9999377727508545,0.5345738530158997,0.534032940864563,-0.15734267234802246,0.9988521337509155,0.384603351354599,0.5533313155174255,0.06566876918077469,0.8699632883071899,0.5488941669464111,0.7273362874984741,-0.24771244823932648,0.9958229064941406,0.35009464621543884,0.709892213344574,-0.0705806091427803,0.9380573630332947,0.5596780180931091,0.777195930480957,-0.29197049140930176,0.9886289834976196,0.3368278741836548,0.7626916766166687,-0.09085695445537567,0.915363073348999,0.5503013134002686,0.7790222764015198,-0.3248243033885956,0.9899685978889465,0.33985477685928345,0.7637119889259338,-0.14577005803585052,0.9268494844436646,0.544481098651886,0.767189085483551,-0.2617439329624176,0.9910715222358704,0.34582024812698364,0.7481490969657898,-0.09488821774721146,0.9263634085655212,0.48181718587875366,0.6908966302871704,-0.05517583340406418,0.9998043179512024,0.42278584837913513,0.6974360942840576,0.055366672575473785,0.999745786190033,0.4564538598060608,0.9870802164077759,-0.197955921292305,0.9860426783561707,0.4287188947200775,0.9770405292510986,0.01162993535399437,0.7408177256584167,0.47661107778549194,1.1527262926101685,0.1902189552783966,0.26565060019493103,0.44768303632736206,1.1402559280395508,0.3642469346523285,0.36216437816619873,0.48356181383132935,1.1670913696289062,0.22480066120624542,0.4956578016281128,0.45530810952186584,1.1614797115325928,0.39444801211357117,0.4208364188671112,0.4765709936618805,1.2495503425598145,0.1380879133939743,0.14348681271076202,0.4356314241886139,1.225455403327942,0.28478768467903137,0.2582787871360779
1,0.4348587095737457,0.1533956676721573,-0.3087664246559143,0.9999938607215881,0.44659456610679626,0.12809963524341583,-0.2928486466407776,0.9999876618385315,0.4535292088985443,0.12864218652248383,-0.292986661195755,0.9999871850013733,0.4595469832420349,0.12961634993553162,-0.2932111620903015,0.9999878406524658,0.42800313234329224,0.12837250530719757,-0.2812204957008362,0.9999819397926331,0.4229225516319275,0.1290760040283203,-0.2811514735221863,0.9999794960021973,0.4181601107120514,0.13010786473751068,-0.2813663184642792,0.999976634979248,0.4706084728240967,0.14842629432678223,-0.1766904592514038,0.9999913573265076,0.41798800230026245,0.1500171571969986,-0.13119781017303467,0.9999798536300659,0.4487582743167877,0.18571458756923676,-0.26804813742637634,0.9999984502792358,0.425896018743515,0.18335367739200592,-0.25360336899757385,0.999996542930603,0.5151414275169373,0.31625914573669434,-0.12199117243289948,0.9999753832817078,0.3905255198478699,0.34703853726387024,-0.023970361799001694,0.9999247193336487,0.5345771312713623,0.5348746180534363,-0.0558323934674263,0.998629093170166,0.3753752112388611,0.5426884889602661,0.05841771513223648,0.8785986304283142,0.5500462651252747,0.7281412482261658,-0.14752985537052155,0.9955949187278748,0.3427916467189789,0.7096232771873474,-0.0612996406853199,0.9415168762207031,0.5607441663742065,0.7782809138298035,-0.18293704092502594,0.9884714484214783,0.3315076231956482,0.7626871466636658,-0.0839553251862526,0.9193095564842224,0.5513020753860474,0.7806352972984314,-0.2198708951473236,0.989820659160614,0.3359594941139221,0.7637119889259338,-0.13649782538414001,0.9301849007606506,0.5455982685089111,0.7672492265701294,-0.16239067912101746,0.990867018699646,0.342070996761322,0.747876763343811,-0.08443830907344818,0.9299829006195068,0.4799991250038147,0.6932325959205627,-0.032840292900800705,0.9998079538345337,0.41165032982826233,0.6974399089813232,0.03285246714949608,0.9997403621673584,0.46968597173690796,0.9677109718322754,-0.10303127765655518,0.9568513631820679,0.4189063012599945,0.9778639078140259,-0.01180808711796999,0.7326405048370361,0.47662800550460815,1.1481165885925293,0.3692683279514313,0.24213427305221558,0.4218403697013855,1.1632301807403564,0.38028982281684875,0.3287527561187744,0.4830593466758728,1.1640117168426514,0.41320934891700745,0.44916146993637085,0.42501121759414673,1.1826869249343872,0.4197555482387543,0.3813325762748718,0.47209152579307556,1.235506296157837,0.3294406831264496,0.13082288205623627,0.4189451336860657,1.242351770401001,0.3146614134311676,0.23428498208522797
2,0.4350438714027405,0.1467418670654297,-0.3561243414878845,0.9999929666519165,0.4466601312160492,0.11964260041713715,-0.3359598219394684,0.9999863505363464,0.4536072313785553,0.12015892565250397,-0.33614271879196167,0.9999856352806091,0.4598192572593689,0.12111040949821472,-0.3363313674926758,0.9999865293502808,0.42835530638694763,0.11957991123199463,-0.3268081247806549,0.9999798536300659,0.42317819595336914,0.12017679214477539,-0.32677316665649414,0.999976396560669,0.4182671904563904,0.12124814093112946,-0.32685738801956177,0.9999737739562988,0.4707335829734802,0.13939204812049866,-0.20729127526283264,0.9999892711639404,0.41772156953811646,0.14047354459762573,-0.16713730990886688,0.9999731183052063,0.44904595613479614,0.17998069524765015,-0.3085060715675354,0.9999980330467224,0.42601704597473145,0.17612625658512115,-0.2965957522392273,0.9999955892562866,0.5140821933746338,0.31566011905670166,-0.14119750261306763,0.9999746084213257,0.3846302628517151,0.3361053764820099,-0.05960356071591377,0.9999130964279175,0.531825065612793,0.5365425944328308,-0.08475228399038315,0.9981200098991394,0.3695531487464905,0.539036214351654,0.015139411203563213,0.8843610882759094,0.5453962087631226,0.7312753200531006,-0.186547189950943,0.9950165748596191,0.3401312828063965,0.7095029354095459,-0.11582362651824951,0.9436601996421814,0.557605504989624,0.7825511693954468,-0.22692957520484924,0.9875115752220154,0.3298867642879486,0.7627304792404175,-0.1441608965396881,0.9213809370994568,0.5475617051124573,0.7863487005233765,-0.26245546340942383,0.9889425039291382,0.33479470014572144,0.7640551924705505,-0.1978476345539093,0.9318875074386597,0.5410767793655396,0.7707081437110901,-0.20135816931724548,0.9899419546127319,0.3406892418861389,0.7478725910186768,-0.1395288109779358,0.9319183230400085,0.4765393137931824,0.6932740211486816,-0.030155083164572716,0.9998019933700562,0.40557724237442017,0.6966603994369507,0.0301814042031765,0.9997082948684692,0.4724785387516022,0.9581091403961182,-0.0887419655919075,0.9195266962051392,0.4082285761833191,0.9738620519638062,-0.009032722562551498,0.7092801332473755,0.47510725259780884,1.150212049484253,0.3484664559364319,0.2238539755344391,0.4128442406654358,1.1653376817703247,0.40146392583847046,0.2989892065525055,0.4797004163265228,1.169362187385559,0.3872741162776947,0.41018128395080566,0.41603884100914,1.184982419013977,0.4426197111606598,0.3466658294200897,0.4697369635105133,1.235888123512268,0.28690797090530396,0.12141254544258118,0.4088570177555084,1.2450155019760132,0.3313991129398346,0.21348246932029724
3,0.435026079416275,0.12866482138633728,-0.3200058341026306,0.9999935030937195,0.446662038564682,0.10394854843616486,-0.294657826423645,0.9999872446060181,0.45361366868019104,0.10560856014490128,-0.29485777020454407,0.9999867677688599,0.45999401807785034,0.1071368083357811,-0.29491397738456726,0.9999874234199524,0.42842134833335876,0.10049794614315033,-0.286323606967926,0.9999812245368958,0.4232555031776428,0.10007897764444351,-0.2864454388618469,0.9999783039093018,0.4182809293270111,0.09995448589324951,-0.28653860092163086,0.9999756217002869,0.4707871079444885,0.125206857919693,-0.16359546780586243,0.9999900460243225,0.41743460297584534,0.11889207363128662,-0.1238182783126831,0.9999752044677734,0.4487389624118805,0.16357159614562988,-0.2709676921367645,0.9999980330467224,0.4259112775325775,0.1581335961818695,-0.26052263379096985,0.9999955892562866,0.512893557548523,0.31196293234825134,-0.11863259226083755,0.9999756217002869,0.37957409024238586,0.3214494585990906,-0.05182287096977234,0.9999152421951294,0.5259868502616882,0.5369385480880737,-0.07465144246816635,0.9982907176017761,0.3651946187019348,0.5327889919281006,0.03101254627108574,0.8955739736557007,0.5270984768867493,0.7386896014213562,-0.18572455644607544,0.9954785108566284,0.3410438299179077,0.7094672918319702,-0.10195151716470718,0.9491562843322754,0.5359588265419006,0.7960930466651917,-0.23166677355766296,0.9886903762817383,0.33031779527664185,0.7628499269485474,-0.13016389310359955,0.9289445877075195,0.5245584845542908,0.7984930872917175,-0.2663503885269165,0.9899855852127075,0.33529967069625854,0.7646118402481079,-0.18420666456222534,0.9384394288063049,0.5187939405441284,0.7798440456390381,-0.2004823237657547,0.9909026622772217,0.3413691818714142,0.747963547706604,-0.1255165934562683,0.9385405778884888,0.4728035032749176,0.699195921421051,-0.02933136187493801,0.9998210072517395,0.3970390260219574,0.7011127471923828,0.029583653435111046,0.9997355341911316,0.4703659415245056,0.9681445360183716,-0.10174231231212616,0.9154455661773682,0.3981771469116211,0.9904003739356995,-0.009491289034485817,0.7166106104850769,0.4691224694252014,1.2210830450057983,0.3449569046497345,0.20181554555892944,0.3996489942073822,1.2107625007629395,0.4566337466239929,0.2692810893058777,0.475036084651947,1.2543972730636597,0.3857513666152954,0.3698689341545105,0.39976316690444946,1.2366975545883179,0.5041565299034119,0.3125443160533905,0.4554174542427063,1.3119771480560303,0.2920576333999634,0.10937345772981644,0.39846909046173096,1.2861262559890747,0.41114434599876404,0.19224508106708527
4,0.4343758523464203,0.11718350648880005,-0.3469802737236023,0.999993622303009,0.44649896025657654,0.0920850932598114,-0.3260233402252197,0.9999874830245972,0.4534369111061096,0.0935925617814064,-0.3261927664279938,0.9999872446060181,0.45992007851600647,0.09501012414693832,-0.32628974318504333,0.9999877214431763,0.4283832013607025,0.08814434707164764,-0.31364572048187256,0.999981701374054,0.4232281744480133,0.08744122087955475,-0.313658207654953,0.9999790191650391,0.41818293929100037,0.08696185797452927,-0.313821941614151,0.9999759793281555,0.4707154631614685,0.11281450092792511,-0.19743680953979492,0.9999903440475464,0.41726040840148926,0.10511649399995804,-0.14187438786029816,0.9999756813049316,0.4471166729927063,0.15234188735485077,-0.3005075454711914,0.9999980330467224,0.42490705847740173,0.1470872312784195,-0.2850206792354584,0.9999955296516418,0.5104724168777466,0.30541810393333435,-0.17860300838947296,0.9999764561653137,0.37842878699302673,0.30856063961982727,-0.04950888454914093,0.9999114274978638,0.5183908939361572,0.5370268821716309,-0.15767952799797058,0.9984395503997803,0.3637060523033142,0.5249230861663818,0.03183729201555252,0.9043251276016235,0.5162652730941772,0.7448986768722534,-0.29235169291496277,0.9958921670913696,0.34163808822631836,0.708895206451416,-0.1024765595793724,0.9536629915237427,0.5203235149383545,0.8046796321868896,-0.3521032929420471,0.9897298216819763,0.3303847014904022,0.7630760073661804,-0.13079074025154114,0.9349215030670166,0.5071202516555786,0.8044301271438599,-0.3837582767009735,0.990903913974762,0.3377985656261444,0.7650724649429321,-0.18634627759456635,0.9436242580413818,0.502614438533783,0.785288393497467,-0.3060532212257385,0.9917393922805786,0.3434453010559082,0.747963547706604,-0.12662994861602783,0.9438748359680176,0.46829700469970703,0.7006609439849854,-0.04855644330382347,0.9998348355293274,0.39236003160476685,0.7011615037918091,0.049061357975006104,0.9997519850730896,0.4674363136291504,0.9704651832580566,-0.1367189586162567,0.9185543060302734,0.39099493622779846,0.9857162237167358,0.06280343979597092,0.7109134793281555,0.4624074399471283,1.2220228910446167,0.30151161551475525,0.1837683618068695,0.3987640142440796,1.203827142715454,0.5181156396865845,0.24374771118164062,0.4699060022830963,1.249140977859497,0.33939793705940247,0.33696746826171875,0.40080299973487854,1.23233962059021,0.5611624121665955,0.28444284200668335,0.4467686712741852,1.3204083442687988,0.2533354163169861,0.09914978593587875,0.38770878314971924,1.278282880783081,0.45080333948135376,0.17386431992053986
5,0.431805282831192,0.10565556585788727,-0.3411101698875427,0.9999924302101135,0.4444429874420166,0.07985283434391022,-0.3232552111148834,0.9999860525131226,0.45175617933273315,0.08126538246870041,-0.32344257831573486,0.9999856948852539,0.45819512009620667,0.08260338008403778,-0.32361796498298645,0.9999865889549255,0.42699772119522095,0.07703662663698196,-0.3079974055290222,0.9999791979789734,0.42190831899642944,0.07671823352575302,-0.30794888734817505,0.9999750256538391,0.4169997572898865,0.07655902206897736,-0.3081062138080597,0.9999712109565735,0.4696788191795349,0.10229778289794922,-0.2084953337907791,0.9999896287918091,0.41591209173202515,0.09484965354204178,-0.1392330825328827,0.9999698400497437,0.44301462173461914,0.14024893939495087,-0.2991090416908264,0.9999979138374329,0.42230668663978577,0.13543452322483063,-0.27965718507766724,0.9999950528144836,0.5053497552871704,0.2967475950717926,-0.22524216771125793,0.9999777674674988,0.38028523325920105,0.30495259165763855,0.00816381350159645,0.9999014735221863,0.5096645951271057,0.534403920173645,-0.2244771420955658,0.9985007047653198,0.3657015860080719,0.5209448933601379,0.09929381310939789,0.8985501527786255,0.49683547019958496,0.7454370856285095,-0.3384197950363159,0.9961140155792236,0.34228938817977905,0.7061439752578735,-0.04736422374844551,0.9508221745491028,0.49682363867759705,0.8082430362701416,-0.400542676448822,0.9902708530426025,0.3350073993206024,0.7628174424171448,-0.06935752928256989,0.930388867855072,0.4807121157646179,0.8058134317398071,-0.42342203855514526,0.9913566708564758,0.3430963158607483,0.7650907635688782,-0.12464936077594757,0.939252495765686,0.4777713418006897,0.7854997515678406,-0.3474261164665222,0.9920659065246582,0.3474486768245697,0.7476502060890198,-0.07176769524812698,0.9398983120918274,0.4632871747016907,0.7007008194923401,-0.07202786952257156,0.9998406171798706,0.39238616824150085,0.7011104822158813,0.07237355411052704,0.9997463822364807,0.4550248086452484,0.9715700149536133,-0.22397248446941376,0.917616605758667,0.38006651401519775,0.9806903600692749,0.05324401706457138,0.6824659109115601,0.4588742256164551,1.207288384437561,0.22260268032550812,0.17260853946208954,0.40053948760032654,1.2006053924560547,0.48360174894332886,0.2234022170305252,0.4679781496524811,1.2303695678710938,0.26294460892677307,0.31468465924263,0.40533819794654846,1.2286970615386963,0.5241249799728394,0.2644261419773102,0.44694772362709045,1.309760570526123,0.17577579617500305,0.09308736771345139,0.3843454420566559,1.2770522832870483,0.4296470284461975,0.15994328260421753
6,0.4200705885887146,0.10146798193454742,-0.4044305384159088,0.9999904036521912,0.430950790643692,0.07367849349975586,-0.39471790194511414,0.9999841451644897,0.4376984238624573,0.07399585843086243,-0.3949120342731476,0.9999839067459106,0.4453459680080414,0.07405508309602737,-0.3952041566371918,0.9999851584434509,0.4151557981967926,0.07294212281703949,-0.3673304319381714,0.9999756217002869,0.4097575545310974,0.07322440296411514,-0.36717894673347473,0.999969482421875,0.4045252203941345,0.0734962671995163,-0.36727175116539,0.9999625086784363,0.4629027843475342,0.09344254434108734,-0.29962044954299927,0.9999895095825195,0.4047545790672302,0.0906720906496048,-0.17536385357379913,0.9999586939811707,0.43204838037490845,0.1331932246685028,-0.3680925965309143,0.9999975562095642,0.4133804440498352,0.1307523548603058,-0.3326939046382904,0.9999936819076538,0.49123769998550415,0.2784343361854553,-0.34723880887031555,0.9999793767929077,0.3868764042854309,0.29684364795684814,0.025880610570311546,0.999855637550354,0.504275918006897,0.5247452259063721,-0.35975319147109985,0.9986007809638977,0.3770946264266968,0.5183026790618896,0.13265737891197205,0.8578359484672546,0.4644331932067871,0.7349951267242432,-0.4257626533508301,0.9964017868041992,0.34808775782585144,0.6959582567214966,-0.020396066829562187,0.9364299774169922,0.45889967679977417,0.8038340210914612,-0.49297085404396057,0.9909312725067139,0.3369923233985901,0.7493976354598999,-0.03495529666543007,0.915704607963562,0.4410582482814789,0.7983124852180481,-0.507686197757721,0.9919247627258301,0.34290018677711487,0.753608763217926,-0.09608066082000732,0.9252247214317322,0.4406512379646301,0.7727195024490356,-0.4297688901424408,0.9924836754798889,0.3477725386619568,0.7386342287063599,-0.04815838485956192,0.9258897304534912,0.46177083253860474,0.704467236995697,-0.1091122031211853,0.9998232126235962,0.39423850178718567,0.7027009129524231,0.10939917713403702,0.999609112739563,0.4542887806892395,0.9752410054206848,-0.27854305505752563,0.9189037084579468,0.38832539319992065,0.9653539061546326,0.15923349559307098,0.6331230998039246,0.4699069857597351,1.2060260772705078,0.1248377338051796,0.16373980045318604,0.4060541093349457,1.1836570501327515,0.4873770773410797,0.20674914121627808,0.4866451323032379,1.222523808479309,0.1602967530488968,0.2999628782272339,0.4130350947380066,1.2261348962783813,0.5166751742362976,0.25158292055130005,0.4507850110530853,1.3128684759140015,0.078213170170784,0.08897824585437775,0.3923026919364929,1.2516376972198486,0.4273054599761963,0.14994429051876068
7,0.41330352425575256,0.10158579051494598,-0.4180816113948822,0.9999893307685852,0.4244278371334076,0.07188169658184052,-0.4112364649772644,0.9999834895133972,0.4314197897911072,0.07168494164943695,-0.411364883184433,0.9999832510948181,0.4392881393432617,0.07162274420261383,-0.41164344549179077,0.9999845623970032,0.4090269207954407,0.07304064929485321,-0.38008421659469604,0.9999744296073914,0.40384548902511597,0.07363441586494446,-0.3799278438091278,0.9999673366546631,0.3987944424152374,0.07422314584255219,-0.3800586760044098,0.9999585151672363,0.45875677466392517,0.09142036736011505,-0.329393595457077,0.9999896883964539,0.4015711843967438,0.09051430225372314,-0.18939431011676788,0.999954342842102,0.42649045586586,0.13293620944023132,-0.3869468569755554,0.9999972581863403,0.4081665873527527,0.13102374970912933,-0.3471124768257141,0.9999924898147583,0.4862699508666992,0.27078962326049805,-0.4026053845882416,0.9999806880950928,0.39451760053634644,0.2871089279651642,0.0276629738509655,0.99982750415802,0.5024796724319458,0.5211807489395142,-0.4267658293247223,0.998712956905365,0.3899756073951721,0.5106073617935181,0.1437470018863678,0.8060771226882935,0.45366811752319336,0.724367618560791,-0.4621981680393219,0.99671471118927,0.35108646750450134,0.6827074885368347,0.003861458506435156,0.9184396266937256,0.442816823720932,0.7918924689292908,-0.5291321277618408,0.9916731119155884,0.3374514579772949,0.7302641868591309,-0.0026334328576922417,0.8978213667869568,0.4238339066505432,0.7832013368606567,-0.5372034311294556,0.9925717711448669,0.34244492650032043,0.7344563007354736,-0.06603513658046722,0.9078812599182129,0.42436957359313965,0.759376585483551,-0.46322616934776306,0.993026077747345,0.347750723361969,0.7216744422912598,-0.024461017921566963,0.9086475372314453,0.4589635729789734,0.7057631611824036,-0.13317015767097473,0.9997909069061279,0.39901864528656006,0.7022378444671631,0.13353779911994934,0.9994750618934631,0.4402298331260681,0.9739548563957214,-0.2691790461540222,0.9246664643287659,0.38911503553390503,0.9447164535522461,0.2318911999464035,0.5875068306922913,0.4694034159183502,1.2013232707977295,0.08069885522127151,0.15861421823501587,0.41847339272499084,1.1621088981628418,0.5148628354072571,0.1951887011528015,0.4865264892578125,1.2180544137954712,0.11120972782373428,0.30351516604423523,0.4278775155544281,1.21451735496521,0.5378152132034302,0.25334328413009644,0.44727927446365356,1.3064757585525513,0.04249081760644913,0.08711075037717819,0.39333683252334595,1.2244271039962769,0.4621124267578125,0.145671084523201
8,0.403299480676651,0.10679245740175247,-0.4445958137512207,0.9999879598617554,0.4139706492424011,0.07809819281101227,-0.4405115246772766,0.999982476234436,0.4202043414115906,0.07782787829637527,-0.4405898451805115,0.9999823570251465,0.4270710051059723,0.07773734629154205,-0.44087472558021545,0.9999836087226868,0.3985775411128998,0.07898510992527008,-0.4054928421974182,0.999972403049469,0.3936435580253601,0.07945307344198227,-0.40535396337509155,0.9999643564224243,0.3885173201560974,0.07995247095823288,-0.40549907088279724,0.999952495098114,0.4474823474884033,0.09620217978954315,-0.3574737012386322,0.9999899864196777,0.39523375034332275,0.09548714011907578,-0.20233778655529022,0.9999504685401917,0.41678673028945923,0.1385873556137085,-0.41137856245040894,0.9999967813491821,0.4002596437931061,0.13602574169635773,-0.3669404685497284,0.9999902844429016,0.47947579622268677,0.27034521102905273,-0.4243869185447693,0.9999819993972778,0.40521159768104553,0.28356239199638367,0.04952879622578621,0.9997953176498413,0.5061435699462891,0.5178576111793518,-0.45292454957962036,0.9988328814506531,0.4112793505191803,0.5041905641555786,0.19100628793239594,0.7433059811592102,0.4342462420463562,0.6956148743629456,-0.45838022232055664,0.9970258474349976,0.3622438311576843,0.6515902876853943,0.046604547649621964,0.8924202919006348,0.4109285771846771,0.7499646544456482,-0.5234647989273071,0.9924156069755554,0.3456912636756897,0.6958752274513245,0.04300270974636078,0.874142050743103,0.3968566060066223,0.7344449162483215,-0.5194323062896729,0.9932247996330261,0.345170795917511,0.6866843700408936,-0.019288241863250732,0.8846776485443115,0.4000016748905182,0.7187680602073669,-0.452664852142334,0.9935956597328186,0.35219448804855347,0.674114465713501,0.019121922552585602,0.8840329051017761,0.4569321274757385,0.7060385346412659,-0.14420919120311737,0.999686062335968,0.40737849473953247,0.7002605199813843,0.1446802169084549,0.999225914478302,0.43632587790489197,0.976715087890625,-0.24213767051696777,0.929635763168335,0.407045841217041,0.9491737484931946,0.21090993285179138,0.5516554117202759,0.4568161368370056,1.240416169166565,0.07500646263360977,0.16350515186786652,0.4276134967803955,1.1967977285385132,0.4855066239833832,0.19697323441505432,0.4763626158237457,1.264218807220459,0.1006895899772644,0.3373013436794281,0.43966418504714966,1.2453564405441284,0.5122095942497253,0.27981245517730713,0.42775362730026245,1.3412723541259766,0.014227107167243958,0.09386028349399567,0.38825953006744385,1.2575215101242065,0.4223434031009674,0.15421073138713837
9,0.3961791396141052,0.1082971915602684,-0.42021456360816956,0.9999858140945435,0.4079500734806061,0.07994280755519867,-0.4167046546936035,0.9999802708625793,0.41408127546310425,0.08030565083026886,-0.41679590940475464,0.9999804496765137,0.4203953146934509,0.08073622733354568,-0.41706156730651855,0.9999817609786987,0.39261946082115173,0.07949740439653397,-0.3816836476325989,0.9999691843986511,0.38808825612068176,0.08042086660861969,-0.3815823495388031,0.9999600052833557,0.38353481888771057,0.08124640583992004,-0.38173890113830566,0.9999445080757141,0.4402864873409271,0.09990961104631424,-0.3373873829841614,0.9999899864196777,0.393232524394989,0.09851843863725662,-0.18602891266345978,0.9999440908432007,0.4103392958641052,0.14016251266002655,-0.38799554109573364,0.9999960660934448,0.3946872055530548,0.14313343167304993,-0.3439309000968933,0.9999871850013733,0.47439664602279663,0.27324530482292175,-0.4095141291618347,0.9999827146530151,0.41020989418029785,0.28445732593536377,0.08579826354980469,0.9997605085372925,0.5078627467155457,0.5157326459884644,-0.4509273171424866,0.9989400506019592,0.41876083612442017,0.5035759806632996,0.22474601864814758,0.6868039965629578,0.42584919929504395,0.673461377620697,-0.46245288848876953,0.997300386428833,0.3638993501663208,0.6436861157417297,0.06912100315093994,0.8669497966766357,0.3964327275753021,0.7223080396652222,-0.5272676348686218,0.993054986000061,0.3457114100456238,0.6813763380050659,0.06324516236782074,0.8506088852882385,0.38660871982574463,0.7033331990242004,-0.5211869478225708,0.9937832355499268,0.3450607359409332,0.6699647903442383,0.0030927134212106466,0.8618554472923279,0.39241549372673035,0.689207136631012,-0.45552319288253784,0.9940576553344727,0.35217127203941345,0.6594012379646301,0.04150139540433884,0.8594750761985779,0.45845919847488403,0.7067242860794067,-0.14991751313209534,0.9994940161705017,0.4219345152378082,0.7002493739128113,0.1503746211528778,0.9989892244338989,0.4370594620704651,0.9768158197402954,-0.2412869930267334,0.9330215454101562,0.42527857422828674,0.9516940712928772,0.20862214267253876,0.5242485404014587,0.4554075300693512,1.232361912727356,0.09750498831272125,0.1649305820465088,0.432148277759552,1.2193411588668823,0.47829681634902954,0.20448164641857147,0.474722683429718,1.2534970045089722,0.12721027433872223,0.3662528097629547,0.44514918327331543,1.2662817239761353,0.48357194662094116,0.3077594041824341,0.427351176738739,1.3329709768295288,0.052107345312833786,0.09999429434537888,0.38609400391578674,1.2837973833084106,0.3899223506450653,0.16533079743385315
